Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Nov 06 2023 14:01:17,335,5,10,15,1.52,0.838,0.601,0.945,3,1,0.1621,0.3987,0.0551,0.107,0.0232,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 06 2023 14:01:34,336,5,10,15,1.52,0.839,0.599,0.945,3,1,0.1607,0.4007,0.0554,0.1053,0.0227,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 06 2023 14:14:51,159,2,4,4,1.01,0.916,0.815,0.815,4,1,0.0841,0.1847,0.1847,-0.1007,-0.0271,从编年史的技术角度来看，《资治通鉴》是接着[.]来写的。  《春秋》站在鲁国的角度，从鲁隐公元年（前722年）开始，结束于鲁哀公十六年（前479年），这是孔子去世的时间。 《左传》 .
Nov 06 2023 14:15:20,395,3,3,1,0.33,0.897,0.742,0.963,2,0,0.8974,0.7417,0.9628,-0.0653,-0.1215,周威烈王二十三年-7-【智瑶索地于魏驹】   又求地于魏桓子，桓子欲弗与。  任章曰：“何故弗与？” 桓子曰：“无故索地，故弗与。” 任章曰：“无故索地，诸大夫必惧； 吾与之地，智伯必骄。 彼骄而轻敌，此惧而相亲。 以相亲之兵待轻敌之人，智氏之命必不长矣。 《周书》曰：‘将欲败之，必姑辅之；将欲取之，必姑与之。’ .
Nov 06 2023 14:16:25,345,2,3,5,1.79,0.925,0.786,0.93,3,1,0.0747,0.2143,0.0698,0.0049,0.0007,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对祭祀的重视。  家族继承人的作用是： 1 .
Nov 06 2023 14:16:33,297,6,15,36,2.43,0.806,0.524,0.937,4,1,0.1938,0.4761,0.0628,0.1309,0.0336,史学为什么要“退”修  要想让历史经验真能为人所用，就必须让历史书变得清晰易读。 要想让历史书变得清晰易读，就必须把现有的材料重新编排考订、去伪存真、删繁就简、提纲挈领。 要想完成这种繁琐而枯燥的工作，就必须有耐得住寂寞的人、付出惊人的时间和精力。 那么耐得住寂寞的时间和精力从何而来？主要从[.]中来。 .
Nov 06 2023 14:17:10,363,4,8,11,1.37,0.867,0.618,0.949,3,1,0.133,0.3819,0.0513,0.0817,0.0151,周威烈王二十三年-10-【晋阳民情三书异】  沈灶产蛙，民无叛意。  解读： 关于晋阳民情有三种不同记载： 《资治通鉴》采信《国语》的说法是：城里的灶都被水泡了，没法生火做饭，但晋阳人民依然没有叛乱的意思。 .
Nov 06 2023 14:17:23,291,6,15,24,1.59,0.809,0.519,0.937,4,1,0.1907,0.4811,0.0635,0.1273,0.0324,《资治通鉴》和其他史书的一种区别：并不是编年体和纪传体那种形式上的区别，而是[.]。  《资治通鉴》是政治家编写的史书，而不是史官编写的史书，“资治”二字是重点。 所以，《资治通鉴》既是一部史书，也是一部历史哲学专著，如果仅仅把它当成史书来读，就会惹作者伤心了。 作为历史哲学专著的《资治通鉴》，才一开篇就要确立一套价值体系，标榜出这套价值体系里的核心诉求。
Nov 06 2023 14:17:34,287,6,15,21,1.38,0.811,0.518,0.936,4,1,0.1888,0.4825,0.0636,0.1252,0.0316,史学为什么要“退”修  要想让历史经验真能为人所用，就必须让历史书变得清晰易读。 要想让历史书变得清晰易读，就必须把现有的材料重新编排考订、去伪存真、删繁就简、提纲挈领。 要想完成这种繁琐而枯燥的工作，就必须有耐得住寂寞的人、付出惊人的[.]。 那么耐得住寂寞的时间和精力从何而来？主要从失败中来。 .
Nov 06 2023 14:18:00,372,4,10,10,1.04,0.871,0.613,0.948,4,1,0.1295,0.3874,0.052,0.0775,0.0141,周威烈王二十三年-11-【智瑶评水韩魏忧】  智伯行水，魏桓子御，韩康子骖（cān）乘。 智伯曰：“吾乃今知水可以亡人国也。” 桓子肘康子，康子履桓子之跗（fū），以汾水可以灌安邑，绛水可以灌平阳也。 絺疵(chīcī)谓智伯曰：“韩、魏必反矣。” 智伯曰：“子何以知之？” 絺疵曰：“以人事知之。 夫从韩、魏之兵以攻赵，赵亡，难必及韩、魏矣。 .
Nov 06 2023 14:18:45,296,2,3,2,0.83,0.905,0.821,0.821,3,1,0.0955,0.1786,0.1786,-0.0831,-0.0228,史学为什么难修  1) 【外因】虽然历史很有借鉴价值，但是朝廷只将其作为儒家经典的附庸、科考中也只能在策论里发挥辅助功效，所以政策导向少有人为其耗时耗力。 2) 【内因】即使愿意耗时耗力，系统掌握史学也不容易，因为相关的书籍不仅多而且乱，例如[.]。
Nov 06 2023 14:19:33,329,1,2,4,2.12,0.963,0.914,0.883,3,1,0.0367,0.0864,0.1172,-0.0805,-0.0124,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 07 2023 20:39:41,161,7,17,12,0.73,0.858,0.874,0.874,4,1,0.1424,0.1262,0.1262,0.0163,0.0044,从编年史的技术角度来看，《资治通鉴》是接着《春秋》和《左传》来写的。  《春秋》站在鲁国的角度，从[.]开始，结束于鲁哀公十六年（前479年），这是孔子去世的时间。 《左传》作为《 .
Nov 07 2023 20:40:49,344,6,15,36,2.42,0.813,0.506,0.935,4,1,0.1871,0.4942,0.0651,0.122,0.0308,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对祭祀的重视。  家族继承人的作用是： 1 .
Nov 07 2023 20:40:58,274,7,15,68,4.5,0.834,0.981,0.994,4,1,0.1656,0.0187,0.0063,0.1593,0.0274,《资治通鉴》编年的开始的周威烈王二十三年（前403年），发生的历史大事只有一件，那就是韩、赵、魏三大家族的族长被周威烈王封为诸侯，从此才有了战国七雄当中的[.]三大强国。
Nov 07 2023 20:44:25,359,6,3,1,0.33,0.805,0.504,0.935,1,0,0.8052,0.5044,0.9347,-0.1296,-0.2255,周威烈王二十三年-7-【智瑶索地于魏驹】   又求地于魏桓子，桓子欲弗与。  任章曰：“何故弗与？” 桓子曰：“无故索地，故弗与。” 任章曰：“无故索地，诸大夫必惧； 吾与之地，智伯必骄。 彼骄而轻敌，此惧而相亲。 以相亲之兵待轻敌之人，智氏之命必不长矣。 《周书》曰：‘将欲败之，必姑辅之；将欲取之，必姑与之。’ .
Nov 07 2023 20:48:14,364,5,3,1,0.33,0.828,0.523,0.939,2,0,0.8276,0.5234,0.939,-0.1114,-0.1969,周威烈王二十三年-10-【晋阳民情三书异】  沈灶产蛙，民无叛意。  解读： 关于晋阳民情有三种不同记载： 《资治通鉴》采信《国语》的说法是：城里的灶都被水泡了，没法生火做饭，但晋阳人民依然没有叛乱的意思。 .
Nov 07 2023 20:48:41,337,6,3,2,0.79,0.789,0.499,0.938,2,0,0.7887,0.4991,0.9381,-0.1494,-0.258,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 07 2023 20:48:52,341,6,15,23,1.51,0.791,0.497,0.94,4,1,0.2091,0.5029,0.0603,0.1488,0.0401,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对[.]的重视。  家族继承人的作用是： 1 .
Nov 07 2023 20:49:32,342,3,6,5,0.82,0.86,0.732,0.765,4,1,0.1397,0.2679,0.2352,-0.0954,-0.0358,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对祭祀的重视。  家族继承人的作用是： 1 .
Nov 07 2023 20:49:42,270,4,10,11,1.14,0.818,0.867,0.867,4,1,0.1818,0.1326,0.1326,0.0493,0.0155,《资治通鉴》第一句话为什么采用岁星纪年  为什么司马光的《资治通鉴》偏要用岁星纪年呢？是为了存心掉书袋，显摆自己有学问吗？ 首先，刻意复古，会让人感觉这部书很庄重，很专业，很有格调，尤其是，和王安石变法所掀起的锐意革新的新浪潮格格不入。 .
Nov 07 2023 20:50:11,292,7,15,16,1.09,0.763,0.432,0.932,3,1,0.2366,0.568,0.0676,0.169,0.0514,从编年史的技术角度来看，《资治通鉴》是接着《春秋》和《左传》来写的。  《春秋》站在鲁国的角度，从鲁隐公元年（前722年）开始，结束于鲁哀公十六年（前479年），这是孔子去世的时间。 .
Nov 07 2023 20:50:30,355,1,2,1,0.5,0.96,0.873,0.887,2,0,0.9596,0.8734,0.8873,0.0723,0.1335,周威烈王二十三年-3-【智果批智瑶不仁】    智果曰：“不如宵也。  瑶之贤于人者五，其不逮者一也。 美鬓长大则贤，射御足力则贤，伎艺毕给则贤，巧文辩慧则贤，强毅果敢则贤，如是而甚不仁。 夫以其五贤陵人，而以不仁行之，其谁能待之？ 若果立瑶也，智宗必灭。” 弗听。智果别族于太史为辅氏。   解释： .
Nov 07 2023 20:50:41,300,7,19,39,2.06,0.765,0.43,0.932,4,1,0.2349,0.5696,0.0677,0.1672,0.0506,《资治通鉴》第一句话为什么采用岁星纪年  为什么司马光的《资治通鉴》偏要用岁星纪年呢？是为了存心掉书袋，显摆自己有学问吗？ 首先，刻意复古，会让人感觉这部书很庄重，很专业，很有格调，尤其是，和王安石变法所掀起的锐意革新的新浪潮格格不入。 .
Nov 07 2023 21:13:30,395,1,2,9,4.38,0.96,0.873,0.892,3,1,0.0401,0.1271,0.1082,-0.068,-0.0101,周威烈王二十三年-7-【智瑶索地于魏驹】   又求地于魏桓子，桓子欲弗与。  任章曰：“何故弗与？” 桓子曰：“无故索地，故弗与。” 任章曰：“无故索地，诸大夫必惧； 吾与之地，智伯必骄。 彼骄而轻敌，此惧而相亲。 以相亲之兵待轻敌之人，智氏之命必不长矣。 《周书》曰：‘将欲败之，必姑辅之；将欲取之，必姑与之。’ .
Nov 07 2023 21:14:13,366,5,13,37,2.86,0.827,0.512,0.941,4,1,0.1734,0.4878,0.0586,0.1148,0.0266,周威烈王二十三年-11-【智瑶评水韩魏忧】  智伯行水，魏桓子御，韩康子骖（cān）乘。 智伯曰：“吾乃今知水可以亡人国也。” 桓子肘康子，康子履桓子之跗（fū），以汾水可以灌安邑，绛水可以灌平阳也。 絺疵(chīcī)谓智伯曰：“韩、魏必反矣。” 智伯曰：“子何以知之？” 絺疵曰：“[.]。 夫从韩、魏之兵以攻赵，赵亡，难必及韩、魏矣。 .
Nov 07 2023 21:16:47,295,7,2,1,0.5,0.757,0.425,0.932,2,0,0.7567,0.4251,0.9317,-0.175,-0.2955,史学为什么难修  1) 【外因】虽然历史很有借鉴价值，但是[.]。 2) 【内因】即使愿意耗时耗力，系统掌握史学也不容易，因为相关的书籍不仅多而且乱，例如宋朝官方正史从《史记》《汉书》到《新唐书》《新五代史》就有19部大书，而且这些史书都属纪传体，也就是给重要的历史人物一一立传，优点是容易理解人物生平，缺点是很难把握历史发展的脉络。
Nov 08 2023 20:37:47,132,4,8,9,1.12,0.916,0.872,0.886,4,1,0.0841,0.1282,0.1137,-0.0296,-0.0059,《资治通鉴》和其他史书的一种区别：并不是编年体和纪传体那种形式上的区别，而是立意上的区别。  《资治通鉴》是政治家编写的史书，而不是史官编写的史书，“资治”二字是重点。 所以，《资治通鉴》既是一部史书，也是一部历史哲学专著，如果仅仅把它当成史书来读，就会惹作者伤心了。 作为历史哲学专著的《资治通鉴》，才一开篇就要[.]。
Nov 08 2023 20:37:59,306,6,14,44,3.14,0.9,0.981,0.994,4,1,0.1,0.0186,0.0063,0.0937,0.01,《资治通鉴》第一句话为什么采用岁星纪年  为什么司马光的《资治通鉴》偏要用岁星纪年呢？是为了存心掉书袋，显摆自己有学问吗？ 首先，刻意复古，会让人感觉这部书很庄重，很专业，很有格调，尤其是，和王安石变法所掀起的锐意革新的新浪潮格格不入。 .
Nov 08 2023 20:38:24,343,7,19,20,1.04,0.76,0.432,0.934,4,1,0.2402,0.5685,0.0657,0.1745,0.0534,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对祭祀的重视。  家族继承人的作用是： 1 .
Nov 08 2023 20:40:11,359,1,2,4,2.19,0.959,0.9,0.845,4,1,0.0411,0.0997,0.1548,-0.1137,-0.0223,周威烈王二十三年-7-【智瑶索地于魏驹】   又求地于魏桓子，桓子欲弗与。  任章曰：“何故弗与？” 桓子曰：“无故索地，故弗与。” 任章曰：“无故索地，诸大夫必惧； 吾与之地，智伯必骄。 彼骄而轻敌，此惧而相亲。 以相亲之兵待轻敌之人，智氏之命必不长矣。 《周书》曰：‘将欲败之，必姑辅之；将欲取之，必姑与之。’ .
Nov 08 2023 20:40:26,281,8,21,81,3.86,0.851,0.979,0.993,4,1,0.1489,0.0212,0.0065,0.1424,0.0221,在司马光看来，所谓“三家分晋”只是三大家族“事实上”瓜分了晋国，形成了三个独立政权，而若干年后周威烈王封三家为诸侯，意味着三家作为三个新兴的独立政权，从此拥有了合法的名分，在“名义上”可以和晋国国君分庭抗礼。  也就是说，原本人人得而诛之的乱臣贼子，竟然获得了官方认可，把自己洗白了。 .
Nov 08 2023 20:43:37,355,1,2,2,0.91,0.957,0.9,0.852,4,1,0.0431,0.0995,0.1479,-0.1048,-0.02,周威烈王二十三年-3-【智果批智瑶不仁】    智果曰：“不如宵也。  瑶之贤于人者五，其不逮者一也。 美鬓长大则贤，射御足力则贤，伎艺毕给则贤，巧文辩慧则贤，强毅果敢则贤，如是而甚不仁。 夫以其五贤陵人，而以不仁行之，其谁能待之？ 若果立瑶也，智宗必灭。” 弗听。智果别族于太史为辅氏。   解释： .
Nov 08 2023 20:44:28,472,2,5,3,0.66,0.925,0.796,0.974,4,1,0.0749,0.2041,0.0264,0.0484,0.0049,Java SE vs Java EE Java SE（Java Platform，Standard Edition）: Java 平台标准版，Java 编程语言的基础，它包含了支持 Java 应用程序开发和运行的核心类库以及虚拟机等核心组件。Java SE 可以用于构建桌面应用程序或简单的服务器应用程序。  Java EE（Java .
Nov 08 2023 20:46:08,295,1,2,1,0.68,0.959,0.902,0.858,4,1,0.0407,0.098,0.1417,-0.101,-0.0184,史学为什么难修  1) 【外因】虽然历史很有借鉴价值，但是[.]。 2) 【内因】即使愿意耗时耗力，系统掌握史学也不容易，因为相关的书籍不仅多而且乱，例如宋朝官方正史从《史记》《汉书》到《新唐书》《新五代史》就有19部大书，而且这些史书都属纪传体，也就是给重要的历史人物一一立传，优点是容易理解人物生平，缺点是很难把握历史发展的脉络。
Nov 08 2023 20:46:25,360,2,4,6,1.47,0.905,0.915,0.944,4,1,0.0955,0.085,0.0559,0.0396,0.006,周威烈王二十三年-7-【智瑶索地于魏驹】   又求地于魏桓子，桓子欲弗与。  任章曰：“何故弗与？” 桓子曰：“无故索地，故弗与。” 任章曰：“无故索地，诸大夫必惧； 吾与之地，智伯必骄。 彼骄而轻敌，此惧而相亲。 以相亲之兵待轻敌之人，智氏之命必不长矣。 《周书》曰：‘将欲败之，必姑辅之；将欲取之，必姑与之。’ .
Nov 08 2023 20:48:09,377,6,15,28,1.86,0.793,0.447,0.936,4,1,0.2073,0.5529,0.064,0.1433,0.0389,周威烈王二十三年-13-【赵通韩魏败智瑶】  赵襄子使张孟谈潜出见二子，曰： “臣闻[.]。今智伯帅韩、魏而攻赵，赵亡则韩、魏为之次矣。” 二子曰：“我心知其然也，恐事末遂而谋泄，则祸立至矣”。 张孟谈曰：“谋出二主之口，入臣之耳，何伤也？” 二子乃阴与张孟谈约，为之期日而遣之。 襄子夜使人杀守堤之吏，而决水灌智伯军。 .
Nov 08 2023 20:49:16,364,1,2,1,0.5,0.959,0.9,0.864,4,1,0.0405,0.1001,0.136,-0.0954,-0.0168,周威烈王二十三年-10-【晋阳民情三书异】  沈灶产蛙，民无叛意。  解读： 关于晋阳民情有三种不同记载： 《资治通鉴》采信《国语》的说法是：城里的灶都被水泡了，没法生火做饭，但晋阳人民依然没有叛乱的意思。 .
Nov 08 2023 20:49:33,367,4,8,48,5.98,0.932,0.986,0.994,4,1,0.0678,0.0142,0.0059,0.062,0.0046,周威烈王二十三年-11-【智瑶评水韩魏忧】  智伯行水，魏桓子御，韩康子骖（cān）乘。 智伯曰：“吾乃今知水可以亡人国也。” 桓子肘康子，康子履桓子之跗（fū），以汾水可以灌安邑，绛水可以灌平阳也。 絺疵(chīcī)谓智伯曰：“韩、魏必反矣。” 智伯曰：“子何以知之？” 絺疵曰：“以人事知之。 夫从韩、魏之兵以攻赵，赵亡，难必及韩、魏矣。 .
Nov 08 2023 20:49:51,371,6,15,25,1.67,0.794,0.445,0.936,4,1,0.2064,0.5552,0.0643,0.1422,0.0385,周威烈王二十三年-11-【智瑶评水韩魏忧】  智伯行水，魏桓子御，韩康子骖（cān）乘。 智伯曰：“吾乃今知水可以亡人国也。” 桓子肘康子，康子履桓子之跗（fū），以汾水可以灌安邑，绛水可以灌平阳也。 絺疵(chīcī)谓智伯曰：“韩、魏必反矣。” 智伯曰：“子何以知之？” 絺疵曰：“以人事知之。 夫从韩、魏之兵以攻赵，赵亡，难必及韩、魏矣。 .
Nov 08 2023 20:49:59,348,7,19,20,1.07,0.766,0.423,0.933,4,1,0.2337,0.5772,0.0666,0.1671,0.0502,周威烈王二十三年-2-【智宣子立瑶为后】   初，智宣子将以瑶为后。   解释：智氏家族族长智宣子打算让智瑶做智氏家族族长继承人。  背景知识  周朝宗法社会背景  智氏家族背景  儒家对家族继承人和祭祀的重视  儒家说“不孝有三，无后为大”，是对家族继承人的重视。 儒家说“国之大事，在祀与戎”，是对祭祀的重视。  家族继承人的作用是： 1 .
Nov 08 2023 20:50:32,466,2,5,4,0.73,0.927,0.791,0.973,4,1,0.0731,0.2088,0.0269,0.0461,0.0046,Java SE vs Java EE Java SE（Java Platform，Standard Edition）: Java 平台标准版，Java 编程语言的基础，它包含了[.]。Java SE 可以用于构建桌面应用程序或简单的服务器应用程序。  Java EE（Java Platform_ Enterprise Edition ）：Java .
Nov 09 2023 20:02:05,339,5,10,70,7.02,0.948,0.984,0.994,4,1,0.0518,0.0159,0.006,0.0458,0.0026,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 09 2023 20:02:24,337,2,4,8,2.01,0.922,0.813,0.869,4,1,0.0781,0.1873,0.1308,-0.0528,-0.011,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 09 2023 20:03:50,179,4,7,8,1.13,0.905,0.899,0.586,4,1,0.0955,0.1011,0.4143,-0.3188,-0.1625,《资治通鉴》作为一部由政治家操刀，意图在于“资治”的编年史，一开篇就让儒家意识形态成为主角，开宗明义地讲出一个国家最应该有的核心诉求：稳定。  《资治通鉴》之前的一切正史，从《史记》、《汉书》到[.]，都没做到这一点。史官写的历史和政治家写的历史，就是如此不同。
Nov 09 2023 20:04:29,381,7,19,31,1.61,0.768,0.389,0.93,4,1,0.2317,0.6114,0.0703,0.1614,0.0487,周威烈王二十三年-13-【赵通韩魏败智瑶】  赵襄子使张孟谈潜出见二子，曰： “臣闻脣亡则齿寒。今智伯帅韩、魏而攻赵，赵亡则韩、魏为之次矣。” 二子曰：“我心知其然也，恐事末遂而谋泄，则祸立至矣”。 张孟谈曰：“谋出二主之口，入臣之耳，何伤也？” 二子乃阴与张孟谈约，为之期日而遣之。 襄子夜使人杀守堤之吏，而决水灌智伯军。 .
Nov 09 2023 20:05:46,373,7,19,35,1.83,0.771,0.386,0.929,4,1,0.2291,0.6136,0.0705,0.1586,0.0475,周威烈王二十三年-11-【智瑶评水韩魏忧】  智伯行水，魏桓子御，韩康子骖（cān）乘。 智伯曰：“吾乃今知水可以亡人国也。” 桓子肘康子，康子履桓子之跗（fū），以汾水可以灌安邑，绛水可以灌平阳也。 絺疵(chīcī)谓智伯曰：“韩、魏必反矣。” 智伯曰：“子何以知之？” 絺疵曰：“以人事知之。 夫从韩、魏之兵以攻赵，赵亡，难必及韩、魏矣。 .
Nov 09 2023 20:06:59,474,2,5,9,1.73,0.928,0.784,0.972,4,1,0.0715,0.2159,0.0277,0.0438,0.0043,望岳  [唐]杜甫 [.]
Nov 09 2023 20:18:59,283,9,25,61,2.46,0.831,0.976,0.993,4,1,0.1688,0.0238,0.0067,0.1621,0.0285,在司马光看来，所谓“三家分晋”只是三大家族“事实上”瓜分了晋国，形成了三个独立政权，而若干年后周威烈王封三家为诸侯，意味着三家作为三个新兴的独立政权，从此拥有了合法的名分，在“名义上”可以和晋国国君分庭抗礼。  也就是说，原本人人得而诛之的乱臣贼子，竟然获得了官方认可，把自己洗白了。 .
Nov 09 2023 20:19:26,382,5,10,60,5.96,0.882,0.983,0.994,4,1,0.1179,0.0171,0.0061,0.1118,0.0139,周威烈王二十三年-13-【赵通韩魏败智瑶】  赵襄子使张孟谈潜出见二子，曰： “臣闻脣亡则齿寒。今智伯帅韩、魏而攻赵，赵亡则韩、魏为之次矣。” 二子曰：“我心知其然也，恐事末遂而谋泄，则祸立至矣”。 张孟谈曰：“谋出二主之口，入臣之耳，何伤也？” 二子乃阴与张孟谈约，为之期日而遣之。 襄子夜使人杀守堤之吏，而决水灌智伯军。 .
Nov 09 2023 20:28:51,356,5,3,2,0.69,0.948,0.984,0.994,1,0,0.9482,0.9841,0.994,-0.0459,-0.0891,周威烈王二十三年-6-【智瑶蓝台戏韩家】   及智宣子卒，智襄子为政，与韩康子、魏桓子宴于蓝台。  智伯戏康子而侮段规，智国闻之，谏曰：“主不备，难必至矣！” 智伯曰：“难将由我。我不为难，谁敢兴之？” 对曰：“不然。 《夏书》有之曰：‘[.]’ 夫君子能勤小物，故无大患。 今主一宴而耻人之君相，又弗备，曰不敢兴难，无乃不可乎！ .
Nov 09 2023 20:28:54,289,8,22,32,1.46,0.747,0.364,0.927,4,1,0.2534,0.6363,0.073,0.1804,0.0589,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 09 2023 20:28:59,286,9,23,56,2.42,0.647,0.971,0.993,4,1,0.3531,0.0288,0.0071,0.346,0.1246,《资治通鉴》第一句话交代第一卷起止年份  《周纪一》是记录周朝历史的第一卷。 其中第一句话是：“起著（chú）雍摄提格，尽玄黓（yì）困敦，凡三十五年”。 其中“著雍摄提格”、“玄黓困敦”，是木星纪年里的年份名称。 其中木星纪年是一种古代的纪年方式，也称为“[.]”。 所以这句的意思是： .
Nov 09 2023 20:30:03,324,5,11,54,4.93,0.948,0.984,0.994,4,1,0.0518,0.0159,0.0059,0.0459,0.0027,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 09 2023 20:30:10,334,8,22,38,1.74,0.75,0.362,0.927,4,1,0.2501,0.6383,0.0732,0.1769,0.0572,周威烈王二十三年-1-【周天子命夫为侯】   初命晋大夫魏斯、赵籍、韩虔为诸侯。   解释：这一年，周威烈王开始（正式）封晋国大夫魏斯、赵籍、韩虔为诸侯。  背景知识  封建 封建是分封和建国。封建制是周朝建立后采取的管理制度。 武王伐纣、灭商建周后，把亲戚和功臣分封到天下各地，建立和掌管各自的封国。  诸侯 .
Nov 11 2023 04:56:25,304,8,13,9,0.67,0.641,0.744,0.759,3,1,0.3593,0.2565,0.2408,0.1185,0.0711,《资治通鉴》第一句话为什么采用岁星纪年  为什么司马光的《资治通鉴》偏要用岁星纪年呢？是为了存心掉书袋，显摆自己有学问吗？ 首先，刻意复古，会让人感觉这部书很庄重，很专业，很有格调，尤其是，和王安石变法所掀起的锐意革新的新浪潮格格不入。 .
Nov 11 2023 04:56:44,301,8,19,50,2.62,0.911,0.982,0.992,4,1,0.0894,0.0184,0.0085,0.0809,0.0079,《资治通鉴》第一句话为什么采用岁星纪年  为什么司马光的《资治通鉴》偏要用岁星纪年呢？是为了存心掉书袋，显摆自己有学问吗？ 首先，刻意复古，会让人感觉这部书很庄重，很专业，很有格调，尤其是，和王安石变法所掀起的锐意革新的新浪潮格格不入。 .
Nov 11 2023 04:58:58,354,9,19,35,1.84,0.728,0.317,0.922,3,1,0.2721,0.6832,0.078,0.194,0.0679,周威烈王二十三年-10-【晋阳民情三书异】  沈灶产蛙，民无叛意。  解读： 关于晋阳民情有三种不同记载： 《资治通鉴》采信《国语》的说法是：城里的灶都被水泡了，没法生火做饭，但晋阳人民依然没有叛乱的意思。 .
